record_id,line_number,transcript_length,summary_length,compression_ratio,word_count_transcript,word_count_summary,name,location,issue,category,priority,has_missing_fields,has_transcript_issues,has_summary_issues,has_consistency_issues,victim_info,perpetrator_info,referral_info,intervention_info,transcript_preview,summary_preview
line_448,448,610,257,0.42131147540983604,108,43,Sam,"Bukoba, Tanzania",Child labor,Labor exploitation,High,False,False,False,True,12-year-old sister of Sam,Unspecified individuals at a local factory,"['Mwanza Labor Office', 'Local police']",Report to authorities and provide follow-up support,"Hello, you've reached the Mwanza Child Protection Helpline. Yes, thank you for reaching out. This is Sam speaking from Bukoba. I need help  my little sister, who is only 12, has been forced into child","Sam from Bukoba reported a case of child labor involving his 12-year-old sister. No one else has noticed, and she's too scared to speak up. The counselor advised immediate reporting to the Mwanza Labo"
line_449,449,600,151,0.25166666666666665,107,26,Sam,Kisumu,Forced Child Marriage,Child Marriage,High,False,False,False,True,A 12-year-old girl,The victim's mother,Kisumu Child Protection Unit and local police,Report the case to designated authorities and offer support to the caller,"Hi, is this the 116 helpline? Yes, I'd like to speak with someone. I'm Sam from Kisumu. There's something terrible happening here and I need help. My neighbor's daughter, she's only 12, is being force",Sam reported a case of child marriage forcement in Kisumu. The victim is a 12-year-old girl who appears terrified and is being pressured by her mother.
line_450,450,564,350,0.6205673758865248,106,56,Sammy,Kisumu,Child Marriage,Child Marriage,High,False,False,False,False,14-year-old sister,"Not mentioned explicitly, but assumed to be family members or community members",Kisumu Child Protection Unit and local police,Report the case to the appropriate authorities and follow up,"Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name is Sammy, I'm from Kisumu. I need help  my sister, who is just 14 years old, has been forced into child marriage. This sou","Sammy reported a case of child marriage involving his 14-year-old sister, who has been missing from school for some time. He noticed her looking worried and suspects that she might have been forced in"
line_451,451,568,311,0.5475352112676056,103,50,Joseph,Mwanza,Child labor,Labor,High,False,False,False,False,5-year-old niece,"Unknown (parents deceased, neighbors observed issue)",Mwanza Labor Office and police,Report to authorities and follow-up,"Hello, is this 116? Yes, thank you for reaching out. My name's Joseph from Mwanza. I need help  my niece, who is only 5 years old, has been working long hours at a factory since her parents passed awa","Joseph from Mwanza reported a case of child labor involving his 5-year-old niece. He has noticed that she looks malnourished and some neighbors have also mentioned it, but no one has taken action. The"
line_453,453,585,238,0.40683760683760684,100,38,Peter,Mwanza,Emotional abuse,Emotional abuse,High,False,False,False,False,Peter's younger sister,Their mother,"[""Mwanza Children's Office"", 'Police']",Report to authorities and follow-up,"Hello, is this 116? Yes, thank you for your call. I'm speaking with Peter from Mwanza. He requires assistance regarding his younger sister. She is being emotionally abused by their mother. This sounds",Peter reported emotional abuse against his younger sister by their mother. The issue was noticed by teachers as well. Emotional withdrawal and avoidance of school are signs. The case is referred to th
line_454,454,667,229,0.34332833583208394,120,39,James,Mwanza,Child labor,Labor exploitation,High,False,False,False,True,12-year-old girl,Mr. Kibwana,"[""Mwanza Children's Office"", 'local police']",Immediate action required to rescue the child and prosecute the perpetrator.,"Hello, is this 116? Yes, thank you for reaching out. This is James speaking from Mwanza. I have a concern about my neighbor's child, a girl of around 12. She's been forced into child labor at a local ","James reported a case of child labor forced on a 12-year-old girl by Mr. Kibwana, a factory owner in Mwanza. The child is being physically and verbally abused. Referral to the Mwanza Children's Office"
line_455,455,705,254,0.36028368794326243,126,40,James,Eldoret,Child marriage,Child Protection,High,False,False,False,False,14-year-old daughter of the neighbor,Not specified,"[""Eldoret Children's Office"", 'local police', 'relevant community leaders']",Report to relevant authorities and follow up for support,"Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name is James, I'm from Eldoret. I need help  my neighbor's daughter, who is just 14 years old, has been forced into child marr","James reported a child forced into marriage in Eldoret. He noticed that she looks scared and traumatized. The case is being referred to the Eldoret Children's Office, local police, and community leade"
line_456,456,681,313,0.45961820851688695,120,50,Hussain,Mombasa,Child labor,Workplace exploitation,High,False,False,False,True,12-year-old sister,Local factory management or workers,Mombasa Child Protection Unit and local police,"Report to Child Protection Unit and police, follow up on the case","Hello, is this 116? Yes, thank you for your call. My name's Hussain, calling from Mombasa. I need help  my little sister, who's only 12, has been forced into child labor at a local factory for the pas",Hussain reported a child labor case involving his 12-year-old sister in Mombasa. He hasn't informed anyone else due to fear of retaliation. The victim returns home exhausted with visible signs of work
line_458,458,584,133,0.22773972602739725,108,18,Jane,"Kampala, Uganda",Child Labor,Labor Exploitation,High (urgent action required),False,False,False,True,12-year-old niece,Unspecified employer at the local market,Kampala Labor Office and Police,"Report to authorities, follow up","Hello, is this the Uganda Child Protection Helpline? Yes, thank you for reaching out. This is Jane from Kampala. I need help  my niece, who is only 12 years old, has been forced into child labor at a ",Caller reports child labor involving a 12-year-old niece in Kampala. Counselor advises reporting to authorities and offers follow-up.
line_459,459,617,311,0.5040518638573744,115,53,Thomas,"Mombasa, Kenya",Child labor,Labor exploitation,High,False,False,False,True,Thomas's 12-year-old sister,The factory management,Mombasa Labor Office and police,"Immediate action to remove the child from labor, investigation into the matter, and legal proceedings against the perpetrator","Hello, is this 116? Yes, thank you for calling. Who am I speaking to? My name is Thomas, I'm from Mombasa. I need help  my younger sister, she's just 12 years old, has been forced into child labor at ","Thomas reported a case of child labor involving his 12-year-old sister in Mombasa, Kenya. He expressed concern about her future as she's not going to school due to working long hours at a factory. The"
line_460,460,588,275,0.467687074829932,106,46,Simon,Mombasa,Child labor,Workplace Violations,High,False,False,False,True,13-year-old niece,Unnamed factory owners,"['Mombasa Labor Office', 'Police']",Report to relevant authorities and follow-up,"Hello, is this the Childline? Yes, thanks for calling. Who's speaking? This is Simon from Mombasa. I need help - my niece, she's only 13, is being forced into child labor at a nearby factory. That sou",Simon reported his niece being forced into child labor at a factory in Mombasa. He mentioned that others have noticed but are afraid to speak out. The childline counselor advised reporting the issue t
line_461,461,662,293,0.4425981873111782,113,48,John,Karamoja,Child labor,Labor exploitation,High,False,False,False,True,"12-year-old girl, looks malnourished and tired",Neighbor,"[""Children's Office"", 'Police', 'Mine authority']",Immediate action: report to relevant authorities and follow up,"Hello, is this the Gulu Children's Helpline? Yes, thank you for reaching out. I am speaking with John from Karamoja. I have a serious concern  my neighbor's 12-year-old daughter has been forced into c",John reported a case of child labor involving a 12-year-old girl in Karamoja. The victim appears malnourished and tired. The perpetrator is her neighbor who forces her to work at a mine. The case requ
